Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Reporting Type],[Sex]
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2002","18.19","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","604","Peru","2010","28.95","","ILOSTAT - HS - National Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","604","Peru","2012","30.4","","ILOSTAT - HS - National Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","604","Peru","2014","25.46","","ILOSTAT - HS - National Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","604","Peru","2016","33.31","","ILOSTAT - HS - National Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2002","57.79","","ILOSTAT - LFS - Labor Force Survey","Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2004","57.27","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2006","57.89","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2008","54.82","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2010","52.73","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2012","47.56","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2014","47.01","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2016","48.95","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2004","12.9","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2006","19.93","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2008","15.87","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2010","23.66","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2012","26.63","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2014","26","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2016","28.98","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","480","Mauritius","2012","23.19","","ILOSTAT - LFS - Continuous Multi-Purpose Household Survey","Data reference period: Annual or annual average | Population coverage: Nationals, residents | Age coverage - minimum age: 16 years old","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","480","Mauritius","2016","29.71","","ILOSTAT - LFS - Continuous Multi-Purpose Household Survey","Data reference period: Annual or annual average | Population coverage: Nationals, residents | Age coverage - minimum age: 16 years old","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","484","Mexico","2014","35.27","","ILOSTAT - LFS - National Occupation and Employment Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","586","Pakistan","2013","3.02","","ILOSTAT - LFS - Labour Force Survey","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","586","Pakistan","2015","2.87","","ILOSTAT - LFS - Labour Force Survey","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","591","Panama","2001","40.39","","ILOSTAT - LFS - Labour Market Survey","Data reference period: August","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","591","Panama","2003","39.53","","ILOSTAT - LFS - Labour Market Survey","Data reference period: August","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","591","Panama","2005","42.66","","ILOSTAT - LFS - Labour Market Survey","Data reference period: August","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","591","Panama","2007","43.55","","ILOSTAT - LFS - Labour Market Survey","Data reference period: August","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","591","Panama","2009","46.01","","ILOSTAT - LFS - Labour Market Survey","Data reference period: August | Population coverage: Excluding institutional population","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","591","Panama","2011","45.95","","ILOSTAT - LFS - Labour Market Survey","Data reference period: August | Population coverage: Excluding institutional population","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","591","Panama","2014","42.56","","ILOSTAT - LFS - Labour Market Survey","Data reference period: August | Population coverage: Excluding institutional population","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","598","Papua New Guinea","2010","18.12","","ILOSTAT - HIES - Household Income and Expenditure Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","600","Paraguay","2008","34.06","","ILOSTAT - HS - Continous Household Survey","Data reference period: Fourth quarter | Age coverage - minimum age: 10 years old","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","600","Paraguay","2010","32.04","","ILOSTAT - HS - Continous Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","600","Paraguay","2012","32.34","","ILOSTAT - HS - Continous Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","600","Paraguay","2014","33.82","","ILOSTAT - HS - Continous Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","600","Paraguay","2016","36.55","","ILOSTAT - HS - Continous Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","604","Peru","2001","27.04","","ILOSTAT - LFS - Permanent Employment Survey (Urban)","Data reference period: Annual or annual average | Geographical coverage: Urban areas only | Age coverage - minimum age: 14 years old","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","604","Peru","2003","18.09","","ILOSTAT - LFS - Permanent Employment Survey (Urban)","Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main city or metropolitan area","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","604","Peru","2005","25.69","","ILOSTAT - HS - National Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","604","Peru","2007","28.47","","ILOSTAT - HS - National Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","604","Peru","2009","35.76","","ILOSTAT - HS - National Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","604","Peru","2011","38.06","","ILOSTAT - HS - National Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","604","Peru","2013","32.06","","ILOSTAT - HS - National Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","484","Mexico","2016","35.16","","ILOSTAT - LFS - National Occupation and Employment Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","496","Mongolia","2009","38.32","","ILOSTAT - LFS - Labour force survey","Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","496","Mongolia","2011","37.92","","ILOSTAT - LFS - Labour force survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","496","Mongolia","2013","37.29","","ILOSTAT - LFS - Labour force survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","496","Mongolia","2015","37.77","","ILOSTAT - LFS - Labour force survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","498","Republic of Moldova","2014","46.54","","ILOSTAT - LFS - Labour force survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","528","Netherlands","2000","21.53","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","528","Netherlands","2002","21.7","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","528","Netherlands","2004","22.33","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","528","Netherlands","2006","25.15","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","528","Netherlands","2008","26.73","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","616","Poland","2001","29.79","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","616","Poland","2003","33.3","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","616","Poland","2005","32.8","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","616","Poland","2007","36.22","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","616","Poland","2009","35.48","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","616","Poland","2011","37.98","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","616","Poland","2013","37.76","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","616","Poland","2015","40.17","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","620","Portugal","2000","31.11","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","620","Portugal","2002","29.5","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","620","Portugal","2004","33.46","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","458","Malaysia","2010","29.4","","ILOSTAT - LFS - Labour Force Survey","Data reference period: Annual or annual average | Age coverage - maximum age: 64 years old","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","458","Malaysia","2012","20.76","","ILOSTAT - LFS - Labour Force Survey","Data reference period: Annual or annual average | Age coverage - maximum age: 64 years old","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","458","Malaysia","2014","21.59","","ILOSTAT - LFS - Labour Force Survey","Data reference period: Annual or annual average | Age coverage - maximum age: 64 years old","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","458","Malaysia","2016","20.8","","ILOSTAT - LFS - Labour Force Survey","Data reference period: Annual or annual average | Population coverage: Excluding institutional population | Age coverage - maximum age: 64 years old","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","466","Mali","2016","3.86","","ILOSTAT - LFS - Continous Household Employment Survey","Data reference period: Annual or annual average | Age coverage - minimum age: 10 years old","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2003","16.91","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2005","19.82","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2007","18.35","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2009","21.93","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2011","24.81","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","604","Peru","2015","33.8","","ILOSTAT - HS - National Household Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2001","58.96","","ILOSTAT - LFS - Labor Force Survey","Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2003","57.5","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2005","57.37","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2007","57.62","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2009","53.38","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2011","52.14","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2013","47.12","","ILOSTAT - LFS - Labor Force Survey","Repository: ILO-STATISTICS - Micro data processing","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","608","Philippines","2015","46.56","","ILOSTAT - LFS - Labor Force Survey","Data reference period: Annual or annual average | Population coverage: Excluding institutional population","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","616","Poland","2000","32.54","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","616","Poland","2002","31.08","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","528","Netherlands","2010","27.07","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","528","Netherlands","2012","28.24","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","528","Netherlands","2014","24.13","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","528","Netherlands","2016","24.53","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","578","Norway","2001","25.64","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","578","Norway","2003","28.18","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","578","Norway","2005","31.04","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","578","Norway","2007","33.29","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","578","Norway","2009","34.55","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","578","Norway","2011","31.2","","ILOSTAT - LFS - EU Labour Force Survey","Break in series: Methodology revised | Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","620","Portugal","2006","33.03","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","620","Portugal","2008","31.45","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","620","Portugal","2010","32.28","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","620","Portugal","2012","35.16","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","620","Portugal","2014","35.13","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","620","Portugal","2016","35.85","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","626","Timor-Leste","2013","32.91","","ILOSTAT - LFS - Labour Force Survey","Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","634","Qatar","2004","8.09","","ILOSTAT - PC - Qatar Population and Housing Census","Data reference period: March","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","634","Qatar","2007","6.83","","ILOSTAT - LFS - Labor force sample survey","Data reference period: October","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","634","Qatar","2013","12.22","","ILOSTAT - LFS - Labor force sample survey","Data reference period: September | Reference group coverage: Excluding temporarily absent from work | Age coverage - maximum age: 76 years or older, but bounded","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTL","Proportion of women in managerial positions (%)","634","Qatar","2016","14.91","","ILOSTAT - LFS - Labor force sample survey","Data reference period: September","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2013","28.58","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","470","Malta","2015","26.18","","ILOSTAT - LFS - EU Labour Force Survey","Repository: Eurostat special tabulation | Data reference period: Annual or annual average","C","PERCENT","G","FEMALE"
"5","5.5","5.5.2","IC_GEN_MGTN","Proportion of women in senior and middle management positions (%)","480","Mauritius","2011","21.52","","ILOSTAT - LFS - Continuous Multi-Purpose Household Survey","Data reference period: Annual or annual average | Population coverage: Nationals, residents | Age coverage - minimum age: 16 years old","C","PERCENT","G","FEMALE"
