Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Age],[Location],[Reporting Type],[Sex]
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2008","5.58333333","2008","US Bureau of Labor Statistics based on American Time Use Survey 2008","","C","PERCENT","35-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","1.70833333","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","0.75000000","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","2.70833333","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","25-34","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","7.00000000","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","25-34","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","0.29166667","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","0.62500000","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","6.08333333","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","35-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","2.91666667","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","1.54166667","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","1.79166667","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","3.20833333","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","35-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","1.41666667","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","0.29166667","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2009","0.37500000","2009","US Bureau of Labor Statistics based on American Time Use Survey 2009","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","1.37500000","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","2.50000000","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","3.29166667","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","35-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","1.20833333","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","1.91666667","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","2.79166667","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","0.54166667","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","0.33333333","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","0.41666667","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","0.45833333","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","0.29166667","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","2.41666667","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","25-34","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","5.95833333","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","25-34","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2010","5.62500000","2010","US Bureau of Labor Statistics based on American Time Use Survey 2010","","C","PERCENT","35-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","6.29166667","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","25-34","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","2.12500000","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","25-34","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","0.50000000","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","0.33333333","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","0.25000000","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","0.62500000","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","5.79166667","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","35-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","1.62500000","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","2.79166667","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","2.00000000","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","2.91666667","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","35-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","2.12500000","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","1.37500000","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2011","0.58333333","2011","US Bureau of Labor Statistics based on American Time Use Survey 2011","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","0.83333333","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","2.20833333","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","3.08333333","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","35-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","1.83333333","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","1.41666667","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","5.58333333","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","35-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","0.45833333","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","0.54166667","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","0.75000000","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","0.41666667","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","2.58333333","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","25-34","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","5.91666667","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","25-34","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","1.45833333","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2012","2.75000000","2012","US Bureau of Labor Statistics based on American Time Use Survey 2012","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","2.87500000","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","2.25000000","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","25-34","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","0.41666667","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","0.45833333","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","15-24","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","0.95833333","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","0.58333333","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","1.58333333","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","5.87500000","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","35-44","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","2.66666667","2013","DANE based on National Time Use Survey","","C","PERCENT","10+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","0.54166667","2013","DANE based on National Time Use Survey","","C","PERCENT","65+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","0.37500000","2013","DANE based on National Time Use Survey","","C","PERCENT","65+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","0.50000000","2013","DANE based on National Time Use Survey","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","0.50000000","2013","DANE based on National Time Use Survey","","C","PERCENT","55-64","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","0.29166667","2013","DANE based on National Time Use Survey","","C","PERCENT","55-64","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","1.37500000","2013","DANE based on National Time Use Survey","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","0.50000000","2013","DANE based on National Time Use Survey","","C","PERCENT","45-54","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","0.66666667","2013","DANE based on National Time Use Survey","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","0.70833333","2013","DANE based on National Time Use Survey","","C","PERCENT","45-54","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","3.16666667","2013","DANE based on National Time Use Survey","","C","PERCENT","15+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","2.75000000","2013","DANE based on National Time Use Survey","","C","PERCENT","15+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","170","Colombia","2013","2.83333333","2013","DANE based on National Time Use Survey","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","4.34189561","2017","INEC based on National time use survey 2017","","C","PERCENT","15+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","1.44732633","2017","INEC based on National time use survey 2017","","C","PERCENT","15+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","1.55612841","2017","INEC based on National time use survey 2017","","C","PERCENT","15+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","1.48228693","2017","INEC based on National time use survey 2017","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","2.33850241","2017","INEC based on National time use survey 2017","","C","PERCENT","25-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","2.29440797","2017","INEC based on National time use survey 2017","","C","PERCENT","25-44","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","2.41921762","2017","INEC based on National time use survey 2017","","C","PERCENT","25-44","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","2.46845537","2017","INEC based on National time use survey 2017","","C","PERCENT","45-54","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","0.39512251","2017","INEC based on National time use survey 2017","","C","PERCENT","65+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","0.56120068","2017","INEC based on National time use survey 2017","","C","PERCENT","65+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","1.51133585","2017","INEC based on National time use survey 2017","","C","PERCENT","12+","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","1.44234904","2017","INEC based on National time use survey 2017","","C","PERCENT","12+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","1.40983193","2017","INEC based on National time use survey 2017","","C","PERCENT","12+","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","1.34838575","2017","INEC based on National time use survey 2017","","C","PERCENT","45-54","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","1.38885200","2017","INEC based on National time use survey 2017","","C","PERCENT","45-54","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","1.23552104","2017","INEC based on National time use survey 2017","","C","PERCENT","45-54","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","3.78541399","2017","INEC based on National time use survey 2017","","C","PERCENT","12+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","3.63053689","2017","INEC based on National time use survey 2017","","C","PERCENT","12+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","2.24884454","2017","INEC based on National time use survey 2017","","C","PERCENT","55-64","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","4.15362600","2017","INEC based on National time use survey 2017","","C","PERCENT","12+","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","1.75223685","2017","INEC based on National time use survey 2017","","C","PERCENT","55-64","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","1.51449591","2017","INEC based on National time use survey 2017","","C","PERCENT","55-64","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","3.77159162","2017","INEC based on National time use survey 2017","","C","PERCENT","15+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","3.93894399","2017","INEC based on National time use survey 2017","","C","PERCENT","15+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","1.87404434","2017","INEC based on National time use survey 2017","","C","PERCENT","45-54","RURAL","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","2.32420782","2017","INEC based on National time use survey 2017","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","0.74434161","2017","INEC based on National time use survey 2017","","C","PERCENT","55-64","RURAL","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","0.71996265","2017","INEC based on National time use survey 2017","","C","PERCENT","55-64","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","0.70919620","2017","INEC based on National time use survey 2017","","C","PERCENT","55-64","URBAN","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","0.91842918","2017","INEC based on National time use survey 2017","","C","PERCENT","65+","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","188","Costa Rica","2017","0.98944171","2017","INEC based on National time use survey 2017","","C","PERCENT","65+","URBAN","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","2.25000000","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","45-54","ALLAREA","G","FEMALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","1.50000000","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","15+","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","3.66666667","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","35-44","ALLAREA","G","MALE"
"5","5.4","5.4.1","SL_DOM_TSPDCW","Proportion of time spent on unpaid care work, by sex, age and location (%)","840","United States of America","2013","1.87500000","2013","US Bureau of Labor Statistics based on American Time Use Survey 2013","","C","PERCENT","15-24","ALLAREA","G","FEMALE"
